Timestamp;Wochentag;Stunde;Minute;Tag im Jahr;Tagesfaktor;Wochenprofil;Saisonfaktor;Rauschen;Peak-Events;Grundlast;Betriebsfaktor;kW_synth;cosphi_synth;kwh_15min;is_peak_event
09.01.25 18:00;4;18;0;10;0;1;1,0167;-0,4297;0;6;1;1,50;0,985568332;;
09.01.25 18:15;4;18;15;10;0;1;1,0167;0,1759;0;6;1;10,28;0,952893614;;
09.01.25 18:30;4;18;30;10;0;1;1,0167;-0,6083;0;6;1;1,50;0,99387879;;
09.01.25 18:45;4;18;45;10;0;1;1,0168;0,9654;0;6;1;27,95;0,915526178;;
09.01.25 19:00;4;19;0;10;0;1;1,0168;0,7132;0;6;1;22,30;0,913826759;;
09.01.25 19:15;4;19;15;10;0;1;1,0168;0,7218;0;6;1;22,50;0,933081914;;
09.01.25 19:30;4;19;30;10;0;1;1,0168;-0,1256;0;6;1;3,54;0,969996361;;
09.01.25 19:45;4;19;45;10;0;1;1,0168;0,2060;0;6;1;10,96;0,935554827;;
09.01.25 20:00;4;20;0;10;0;1;1,0168;-0,4600;0;6;1;1,50;0,997818262;;
09.01.25 20:15;4;20;15;10;0;1;1,0169;0,2476;0;6;1;11,74;0,941380213;;
09.01.25 20:30;4;20;30;10;0;1;1,0169;-0,7561;0;6;1;1,50;0,992930319;;
09.01.25 20:45;4;20;45;10;0;1;1,0169;0,8037;0;6;1;24,18;0,932391379;;
09.01.25 21:00;4;21;0;10;0;1;1,0169;-0,9898;0;6;1;1,50;0,969024564;;
09.01.25 21:15;4;21;15;10;0;1;1,0169;0,1068;0;6;1;8,59;0,943391803;;
09.01.25 21:30;4;21;30;10;0;1;1,0170;-0,3163;0;6;1;1,50;0,984205809;;
09.01.25 21:45;4;21;45;10;0;1;1,0170;-0,3284;0;6;1;1,50;0,98671049;;
09.01.25 22:00;4;22;0;10;0;1;1,0170;-0,5802;0;6;1;1,50;0,971028037;;
09.01.25 22:15;4;22;15;10;0;1;1,0170;-0,2767;0;6;1;1,50;0,965807183;;
09.01.25 22:30;4;22;30;10;0;1;1,0170;0,1367;0;6;1;9,26;0,95567162;;
09.01.25 22:45;4;22;45;10;0;1;1,0170;-0,2279;0;6;1;1,50;0,973773557;;
09.01.25 23:00;4;23;0;10;0;1;1,0171;-0,9994;0;6;1;1,50;0,984134163;;
09.01.25 23:15;4;23;15;10;0;1;1,0171;0,6750;0;6;1;21,30;0,936705129;;
09.01.25 23:30;4;23;30;10;0;1;1,0171;0,3558;0;6;1;14,16;0,941366462;;
09.01.25 23:45;4;23;45;10;0;1;1,0171;-0,2124;0;6;1;1,50;0,989713241;;
10.01.25 00:00;5;0;0;10;0;1;1,0171;0,0726;0;6;1;7,78;0,956204268;;
10.01.25 00:15;5;0;15;10;0;1;1,0171;-1,3064;0;6;1;1,50;0,962693216;;
10.01.25 00:30;5;0;30;10;0;1;1,0172;-0,5861;0;6;1;1,50;0,973243469;;
10.01.25 00:45;5;0;45;10;0;1;1,0172;0,7797;0;6;1;23,60;0,937551969;;
10.01.25 01:00;5;1;0;10;0;1;1,0172;0,6119;0;6;1;19,84;0,922686093;;
10.01.25 01:15;5;1;15;10;0;1;1,0172;0,9109;0;6;1;26,53;0,89954303;;
10.01.25 01:30;5;1;30;10;0;1;1,0172;-0,4737;0;6;1;1,50;0,981189896;;
10.01.25 01:45;5;1;45;10;0;1;1,0173;-0,8594;0;6;1;1,50;0,980405586;;
10.01.25 02:00;5;2;0;10;0;1;1,0173;-0,4793;0;6;1;1,50;0,969495873;;
10.01.25 02:15;5;2;15;10;0;1;1,0173;-0,2916;0;6;1;1,50;0,979802641;;
10.01.25 02:30;5;2;30;10;0;1;1,0173;0,9463;0;6;1;27,33;0,911352375;;
10.01.25 02:45;5;2;45;10;0;1;1,0173;0,2107;0;6;1;10,86;0,96763873;;
10.01.25 03:00;5;3;0;10;0;1;1,0173;0,1930;0;6;1;10,47;0,939076184;;
10.01.25 03:15;5;3;15;10;0;1;1,0174;0,3574;0;6;1;14,15;0,940601893;;
10.01.25 03:30;5;3;30;10;0;1;1,0174;0,5425;0;6;1;18,29;0,941060126;;
10.01.25 03:45;5;3;45;10;0;1;1,0174;-0,5352;0;6;1;1,50;0,971037153;;
10.01.25 04:00;5;4;0;10;0;1;1,0174;0,6543;0;6;1;20,80;0,936965946;;
10.01.25 04:15;5;4;15;10;0;1;1,0174;-0,0130;0;6;1;5,86;0,971106456;;
10.01.25 04:30;5;4;30;10;0;1;1,0174;0,0551;0;6;1;7,38;0,955565667;;
10.01.25 04:45;5;4;45;10;0;1;1,0175;0,9686;0;6;1;27,83;0,919561657;;
10.01.25 05:00;5;5;0;10;0;1;1,0175;-0,3801;0;6;1;1,50;0,996163058;;
10.01.25 05:15;5;5;15;10;0;1;1,0175;-0,3405;0;6;1;1,50;0,968148848;;
10.01.25 05:30;5;5;30;10;0;1;1,0175;0,7010;0;6;1;22,04;0,937853407;;
10.01.25 05:45;5;5;45;10;0;1;1,0175;-0,4237;0;6;1;1,50;0,970927701;;
10.01.25 06:00;5;6;0;10;0;1;1,0176;-0,3430;0;6;1;1,50;0,981664987;;
10.01.25 06:15;5;6;15;10;0;1;1,0176;-0,7972;0;6;1;1,50;0,982226019;;
10.01.25 06:30;5;6;30;10;0;1;1,0176;0,7529;0;6;1;23,21;0,943417636;;
10.01.25 06:45;5;6;45;10;0;1;1,0176;-0,7890;0;6;1;1,50;0,976039146;;
10.01.25 07:00;5;7;0;10;1;1;1,0176;-0,2774;0;6;1;1,50;0,976898563;;
10.01.25 07:15;5;7;15;10;1;1;1,0176;0,4077;0;6;1;15,98;0,952917177;;
10.01.25 07:30;5;7;30;10;1;1;1,0177;-0,6960;0;6;1;1,50;0,969606702;;
10.01.25 07:45;5;7;45;10;1;1;1,0177;1,1856;0;6;1;33,39;0,901967143;;
10.01.25 08:00;5;8;0;10;1;1;1,0177;-0,1285;0;6;1;3,97;0,986455948;;
10.01.25 08:15;5;8;15;10;1;1;1,0177;-0,4591;0;6;1;1,50;0,96884785;;
10.01.25 08:30;5;8;30;10;1;1;1,0177;-0,3298;0;6;1;1,50;0,995146999;;
10.01.25 08:45;5;8;45;10;1;1;1,0177;-0,1383;0;6;1;3,75;0,967317373;;
10.01.25 09:00;5;9;0;10;1;1;1,0178;0,0751;0;6;1;8,53;0,971902742;;
10.01.25 09:15;5;9;15;10;1;1;1,0178;-0,4503;0;6;1;1,50;0,968719193;;
10.01.25 09:30;5;9;30;10;1;1;1,0178;-0,1852;0;6;1;2,70;0,974629464;;
10.01.25 09:45;5;9;45;10;1;1;1,0178;0,7045;0;6;1;22,63;0,920845014;;
10.01.25 10:00;5;10;0;10;1;1;1,0178;-0,2500;0;6;1;1,50;0,973378741;;
10.01.25 10:15;5;10;15;10;1;1;1,0179;-0,3990;0;6;1;1,50;1;;
10.01.25 10:30;5;10;30;10;1;1;1,0179;0,1643;0;6;1;10,53;0,960939031;;
10.01.25 10:45;5;10;45;10;1;1;1,0179;-0,4679;0;6;1;1,50;0,982549302;;
10.01.25 11:00;5;11;0;10;1;1;1,0179;1,1894;0;6;1;33,49;0,905374548;;
10.01.25 11:15;5;11;15;10;1;1;1,0179;-0,0426;0;6;1;5,90;0,983853323;;
10.01.25 11:30;5;11;30;10;1;1;1,0179;1,0675;0;6;1;30,76;0,914778933;;
10.01.25 11:45;5;11;45;10;1;1;1,0180;0,0406;0;6;1;7,76;0,965822991;;
10.01.25 12:00;5;12;0;10;1;1;1,0180;-0,0323;0;6;1;6,03;0,97293208;;
10.01.25 12:15;5;12;15;11;1;1;1,0180;-0,4667;0;6;1;1,50;0,99330195;;
10.01.25 12:30;5;12;30;11;1;1;1,0180;-0,8122;0;6;1;1,50;0,966219674;;
10.01.25 12:45;5;12;45;11;1;1;1,0180;0,3575;0;6;1;14,76;0,948371503;;
10.01.25 13:00;5;13;0;11;1;1;1,0180;0,4313;0;6;1;16,41;0,951318625;;
10.01.25 13:15;5;13;15;11;1;1;1,0181;-0,8458;0;6;1;1,50;0,991804293;;
10.01.25 13:30;5;13;30;11;1;1;1,0181;-0,7762;0;6;1;1,50;0,989674388;;
10.01.25 13:45;5;13;45;11;1;1;1,0181;-0,0845;0;6;1;4,86;0,962283166;;
10.01.25 14:00;5;14;0;11;1;1;1,0181;0,1872;0;6;1;10,94;0,960547111;;
10.01.25 14:15;5;14;15;11;1;1;1,0181;1,2229;0;6;1;34,14;0,918707487;;
10.01.25 14:30;5;14;30;11;1;1;1,0182;-0,4091;0;6;1;1,50;0,985925219;;
10.01.25 14:45;5;14;45;11;1;1;1,0182;-0,5452;0;6;1;1,50;0,973107504;;
10.01.25 15:00;5;15;0;11;1;1;1,0182;-0,5564;0;6;1;1,50;0,97069196;;
10.01.25 15:15;5;15;15;11;1;1;1,0182;-0,3894;0;6;1;1,50;0,979952227;;
10.01.25 15:30;5;15;30;11;1;1;1,0182;0,5257;0;6;1;18,53;0,944075725;;
10.01.25 15:45;5;15;45;11;1;1;1,0182;1,2702;0;6;1;35,20;0,893566893;;
10.01.25 16:00;5;16;0;11;0;1;1,0183;0,5696;0;6;1;19,11;0,926092328;;
10.01.25 16:15;5;16;15;11;0;1;1,0183;0,8021;0;6;1;24,32;0,919635896;;
10.01.25 16:30;5;16;30;11;0;1;1,0183;-1,2778;0;6;1;1,50;0,988218383;;
10.01.25 16:45;5;16;45;11;0;1;1,0183;0,0982;0;6;1;8,55;0,966726172;;
10.01.25 17:00;5;17;0;11;0;1;1,0183;-0,0254;0;6;1;5,78;0,976910058;;
10.01.25 17:15;5;17;15;11;0;1;1,0183;0,9326;0;6;1;27,24;0,892317652;;
10.01.25 17:30;5;17;30;11;0;1;1,0184;0,5149;0;6;1;17,89;0,958658606;;
10.01.25 17:45;5;17;45;11;0;1;1,0184;-0,3333;0;6;1;1,50;0,968257445;;
10.01.25 18:00;5;18;0;11;0;1;1,0184;-0,1533;0;6;1;2,92;0,95877443;;
10.01.25 18:15;5;18;15;11;0;1;1,0184;1,0819;0;6;1;30,59;0,91821424;;
10.01.25 18:30;5;18;30;11;0;1;1,0184;0,0048;0;6;1;6,46;0,957909406;;
10.01.25 18:45;5;18;45;11;0;1;1,0185;-0,2448;0;6;1;1,50;0,989264746;;
10.01.25 19:00;5;19;0;11;0;1;1,0185;1,3839;0;6;1;37,36;0,898271202;;
10.01.25 19:15;5;19;15;11;0;1;1,0185;0,0687;0;6;1;7,89;0,950345253;;
10.01.25 19:30;5;19;30;11;0;1;1,0185;-0,2564;0;6;1;1,50;0,990890063;;
10.01.25 19:45;5;19;45;11;0;1;1,0185;0,7064;0;6;1;22,18;0,91665144;;
10.01.25 20:00;5;20;0;11;0;1;1,0185;-0,9671;0;6;1;1,50;0,984733011;;
10.01.25 20:15;5;20;15;11;0;1;1,0186;0,4477;0;6;1;16,23;0,947579947;;
10.01.25 20:30;5;20;30;11;0;1;1,0186;-0,0378;0;6;1;5,35;0,946028452;;
10.01.25 20:45;5;20;45;11;0;1;1,0186;-0,2410;0;6;1;1,50;0,986705062;;
10.01.25 21:00;5;21;0;11;0;1;1,0186;-0,4241;0;6;1;1,50;0,954517863;;
10.01.25 21:15;5;21;15;11;0;1;1,0186;0,2804;0;6;1;12,48;0,957054073;;
10.01.25 21:30;5;21;30;11;0;1;1,0186;-0,4866;0;6;1;1,50;0,967821327;;
10.01.25 21:45;5;21;45;11;0;1;1,0187;0,1296;0;6;1;9,11;0,957553362;;
10.01.25 22:00;5;22;0;11;0;1;1,0187;-0,5225;0;6;1;1,50;0,982473866;;
10.01.25 22:15;5;22;15;11;0;1;1,0187;-0,1028;0;6;1;3,90;0,973895604;;
10.01.25 22:30;5;22;30;11;0;1;1,0187;-0,9054;0;6;1;1,50;0,98101951;;
10.01.25 22:45;5;22;45;11;0;1;1,0187;0,6037;0;6;1;19,73;0,925817019;;
10.01.25 23:00;5;23;0;11;0;1;1,0188;-0,5157;0;6;1;1,50;0,966217524;;
10.01.25 23:15;5;23;15;11;0;1;1,0188;1,1910;0;6;1;32,89;0,900823748;;
10.01.25 23:30;5;23;30;11;0;1;1,0188;-0,5498;0;6;1;1,50;0,975454594;;
10.01.25 23:45;5;23;45;11;0;1;1,0188;0,1469;0;6;1;9,49;0,94231156;;
11.01.25 00:00;6;0;0;11;0;1;1,0188;0,6656;0;6;1;15,85;0,947584142;;
11.01.25 00:15;6;0;15;11;0;1;1,0188;-0,3600;0;6;1;1,50;0,970468183;;
11.01.25 00:30;6;0;30;11;0;1;1,0189;0,0173;0;6;1;6,40;0,956769621;;
11.01.25 00:45;6;0;45;11;0;1;1,0189;-0,2301;0;6;1;2,80;0,976054085;;
11.01.25 01:00;6;1;0;11;0;1;1,0189;1,0893;0;6;1;22,02;0,940187348;;
11.01.25 01:15;6;1;15;11;0;1;1,0189;-0,4806;0;6;1;1,50;0,973012898;;
11.01.25 01:30;6;1;30;11;0;1;1,0189;-0,2896;0;6;1;1,93;0,993368544;;
11.01.25 01:45;6;1;45;11;0;1;1,0189;-0,2220;0;6;1;2,91;0,955533437;;
11.01.25 02:00;6;2;0;11;0;1;1,0190;-0,3670;0;6;1;1,50;0,979508155;;
11.01.25 02:15;6;2;15;11;0;1;1,0190;-0,6034;0;6;1;1,50;0,965296262;;
11.01.25 02:30;6;2;30;11;0;1;1,0190;0,0372;0;6;1;6,69;0,963808995;;
11.01.25 02:45;6;2;45;11;0;1;1,0190;0,5143;0;6;1;13,64;0,931496302;;
11.01.25 03:00;6;3;0;11;0;1;1,0190;0,4025;0;6;1;12,02;0,963123264;;
11.01.25 03:15;6;3;15;11;0;1;1,0191;-0,5184;0;6;1;1,50;0,965768967;;
11.01.25 03:30;6;3;30;11;0;1;1,0191;0,1379;0;6;1;8,16;0,975139262;;
11.01.25 03:45;6;3;45;11;0;1;1,0191;0,9348;0;6;1;19,77;0,927090325;;
11.01.25 04:00;6;4;0;11;0;1;1,0191;-0,2286;0;6;1;2,82;0,981213594;;
11.01.25 04:15;6;4;15;11;0;1;1,0191;-0,0096;0;6;1;6,01;0,960805667;;
11.01.25 04:30;6;4;30;11;0;1;1,0191;0,6972;0;6;1;16,31;0,947968268;;
11.01.25 04:45;6;4;45;11;0;1;1,0192;0,5934;0;6;1;14,80;0,933594493;;
11.01.25 05:00;6;5;0;11;0;1;1,0192;-0,0607;0;6;1;5,47;0,971810906;;
11.01.25 05:15;6;5;15;11;0;1;1,0192;1,4487;0;6;1;27,46;0,914877047;;
11.01.25 05:30;6;5;30;11;0;1;1,0192;0,5289;0;6;1;14,06;0,951831297;;
11.01.25 05:45;6;5;45;11;0;1;1,0192;0,0405;0;6;1;6,94;0,975638165;;
11.01.25 06:00;6;6;0;11;0;1;1,0192;0,4258;0;6;1;12,56;0,934781177;;
11.01.25 06:15;6;6;15;11;0;1;1,0193;-0,1296;0;6;1;4,46;0,973921436;;
11.01.25 06:30;6;6;30;11;0;1;1,0193;-0,4728;0;6;1;1,50;0,964526324;;
11.01.25 06:45;6;6;45;11;0;1;1,0193;0,1144;0;6;1;8,02;0,959035976;;
11.01.25 07:00;6;7;0;11;1;1;1,0193;0,0286;0;6;1;7,27;0,993464028;;
11.01.25 07:15;6;7;15;11;1;1;1,0193;0,2055;0;6;1;9,85;0,948649032;;
11.01.25 07:30;6;7;30;11;1;1;1,0194;-0,2428;0;6;1;3,31;0,993102146;;
11.01.25 07:45;6;7;45;11;1;1;1,0194;0,3150;0;6;1;11,44;0,957864516;;
11.01.25 08:00;6;8;0;11;1;1;1,0194;-0,3512;0;6;1;1,73;0,9877706;;
11.01.25 08:15;6;8;15;11;1;1;1,0194;-0,2118;0;6;1;3,76;0,958717912;;
11.01.25 08:30;6;8;30;11;1;1;1,0194;0,1579;0;6;1;9,15;0,955322043;;
11.01.25 08:45;6;8;45;11;1;1;1,0194;0,3641;0;6;1;12,16;0,950962713;;
11.01.25 09:00;6;9;0;11;1;1;1,0195;-0,0405;0;6;1;6,26;0,950251953;;
11.01.25 09:15;6;9;15;11;1;1;1,0195;1,5491;0;6;1;29,43;0,90561036;;
11.01.25 09:30;6;9;30;11;1;1;1,0195;-0,7715;0;6;1;1,50;0,98905667;;
11.01.25 09:45;6;9;45;11;1;1;1,0195;-0,0944;0;6;1;5,47;0,971500763;;
11.01.25 10:00;6;10;0;11;1;1;1,0195;-0,1850;0;6;1;4,15;0,95567865;;
11.01.25 10:15;6;10;15;11;1;1;1,0195;0,8485;0;6;1;19,22;0,949241441;;
11.01.25 10:30;6;10;30;11;1;1;1,0196;-0,3755;0;6;1;1,50;0,972094949;;
11.01.25 10:45;6;10;45;11;1;1;1,0196;-0,5084;0;6;1;1,50;0,971409306;;
11.01.25 11:00;6;11;0;11;1;1;1,0196;-0,6023;0;6;1;1,50;0,982850183;;
11.01.25 11:15;6;11;15;11;1;1;1,0196;0,9732;0;6;1;21,04;0,915389152;;
11.01.25 11:30;6;11;30;11;1;1;1,0196;0,4406;0;6;1;13,27;0,949331578;;
11.01.25 11:45;6;11;45;11;1;1;1,0196;1,7830;0;6;1;32,85;0,925631937;;
11.01.25 12:00;6;12;0;11;1;1;1,0197;-0,1327;0;6;1;4,82;0,96406906;;
11.01.25 12:15;6;12;15;12;1;1;1,0197;-0,0515;0;6;1;6,00;0,956731786;;
11.01.25 12:30;6;12;30;12;1;1;1,0197;0,6457;0;6;1;16,16;0,953897738;;
11.01.25 12:45;6;12;45;12;1;1;1,0197;0,7368;0;6;1;17,49;0,957251437;;
11.01.25 13:00;6;13;0;12;1;1;1,0197;-0,5362;0;6;1;1,50;0,981822242;;
11.01.25 13:15;6;13;15;12;1;1;1,0198;1,3571;0;6;1;26,54;0,915715954;;
11.01.25 13:30;6;13;30;12;1;1;1,0198;-0,1349;0;6;1;4,78;0,967145304;;
11.01.25 13:45;6;13;45;12;1;1;1,0198;1,6746;0;6;1;31,17;0,910394289;;
11.01.25 14:00;6;14;0;12;1;1;1,0198;-0,4231;0;6;1;1,50;0,996132673;;
11.01.25 14:15;6;14;15;12;1;1;1,0198;0,3849;0;6;1;12,36;0,938340414;;
11.01.25 14:30;6;14;30;12;1;1;1,0198;1,1633;0;6;1;23,72;0,908169468;;
11.01.25 14:45;6;14;45;12;1;1;1,0199;0,4375;0;6;1;13,13;0,960689019;;
11.01.25 15:00;6;15;0;12;1;1;1,0199;-0,4367;0;6;1;1,50;0,971014076;;
11.01.25 15:15;6;15;15;12;1;1;1,0199;0,8205;0;6;1;18,72;0,93406248;;
11.01.25 15:30;6;15;30;12;1;1;1,0199;-0,1424;0;6;1;4,67;0,972475667;;
11.01.25 15:45;6;15;45;12;1;1;1,0199;0,6457;0;6;1;16,17;0,937003589;;
11.01.25 16:00;6;16;0;12;0;1;1,0199;-0,5821;0;6;1;1,50;0,957688182;;
11.01.25 16:15;6;16;15;12;0;1;1,0200;0,9559;0;6;1;20,29;0,931287004;;
11.01.25 16:30;6;16;30;12;0;1;1,0200;-0,7406;0;6;1;1,50;0,968929869;;
11.01.25 16:45;6;16;45;12;0;1;1,0200;1,0186;0;6;1;21,21;0,919529079;;
11.01.25 17:00;6;17;0;12;0;1;1,0200;0,5355;0;6;1;14,16;0,945027407;;
11.01.25 17:15;6;17;15;12;0;1;1,0200;-0,6366;0;6;1;1,50;0,969392589;;
11.01.25 17:30;6;17;30;12;0;1;1,0201;0,3025;0;6;1;10,76;0,957695796;;
11.01.25 17:45;6;17;45;12;0;1;1,0201;0,5015;0;6;1;13,66;0,960408803;;
11.01.25 18:00;6;18;0;12;0;1;1,0201;0,4721;0;6;1;13,24;0,940898554;;
11.01.25 18:15;6;18;15;12;0;1;1,0201;0,8714;0;6;1;19,06;0,943708375;;
11.01.25 18:30;6;18;30;12;0;1;1,0201;0,0337;0;6;1;6,84;0,974941157;;
11.01.25 18:45;6;18;45;12;0;1;1,0201;-0,0307;0;6;1;5,90;0,97442543;;
11.01.25 19:00;6;19;0;12;0;1;1,0202;0,9039;0;6;1;19,54;0,941790992;;
11.01.25 19:15;6;19;15;12;0;1;1,0202;-0,2102;0;6;1;3,28;0,982875515;;
11.01.25 19:30;6;19;30;12;0;1;1,0202;0,5160;0;6;1;13,88;0,951389082;;
11.01.25 19:45;6;19;45;12;0;1;1,0202;-0,3312;0;6;1;1,52;0,973836492;;
11.01.25 20:00;6;20;0;12;0;1;1,0202;0,7531;0;6;1;17,19;0,949187335;;
11.01.25 20:15;6;20;15;12;0;1;1,0202;-0,4122;0;6;1;1,50;0,975213901;;
11.01.25 20:30;6;20;30;12;0;1;1,0203;1,0391;10;6;1;31,36;0,928805508;;
11.01.25 20:45;6;20;45;12;0;1;1,0203;1,1274;0;6;1;22,65;0,953107637;;
11.01.25 21:00;6;21;0;12;0;1;1,0203;-0,6258;0;6;1;1,50;0,97425739;;
11.01.25 21:15;6;21;15;12;0;1;1,0203;0,7332;0;6;1;16,90;0,946235565;;
11.01.25 21:30;6;21;30;12;0;1;1,0203;-0,9330;0;6;1;1,50;0,985848547;;
11.01.25 21:45;6;21;45;12;0;1;1,0204;-0,0183;0;6;1;5,93;0,964446555;;
11.01.25 22:00;6;22;0;12;0;1;1,0204;0,0910;0;6;1;7,53;0,958080199;;
11.01.25 22:15;6;22;15;12;0;1;1,0204;0,4810;0;6;1;13,22;0,940748249;;
11.01.25 22:30;6;22;30;12;0;1;1,0204;0,0825;0;6;1;7,40;0,970087963;;
11.01.25 22:45;6;22;45;12;0;1;1,0204;-0,5707;0;6;1;1,50;0,982503017;;
11.01.25 23:00;6;23;0;12;0;1;1,0204;0,7233;0;6;1;16,75;0,936270813;;
11.01.25 23:15;6;23;15;12;0;1;1,0205;-0,9304;0;6;1;1,50;0,968376739;;
11.01.25 23:30;6;23;30;12;0;1;1,0205;-0,3509;0;6;1;1,50;0,97232301;;
11.01.25 23:45;6;23;45;12;0;1;1,0205;-0,3065;0;6;1;1,73;0,983049672;;
12.01.25 00:00;7;0;0;12;0;0;1,0205;-0,3938;0;6;1;3,06;0,957318544;;
12.01.25 00:15;7;0;15;12;0;0;1,0205;-0,4690;0;6;1;2,46;0,981283826;;
12.01.25 00:30;7;0;30;12;0;0;1,0205;0,3315;0;6;1;8,76;0,966074818;;
12.01.25 00:45;7;0;45;12;0;0;1,0206;-0,2302;0;6;1;4,34;0,970701735;;
12.01.25 01:00;7;1;0;12;0;0;1,0206;-0,9782;0;6;1;1,50;0,979245078;;
12.01.25 01:15;7;1;15;12;0;0;1,0206;0,6823;0;6;1;11,51;0,94298069;;
12.01.25 01:30;7;1;30;12;0;0;1,0206;0,5446;12;6;1;22,43;0,923047134;;
12.01.25 01:45;7;1;45;12;0;0;1,0206;0,0768;0;6;1;6,75;0,968168888;;
12.01.25 02:00;7;2;0;12;0;0;1,0207;0,2347;0;6;1;7,99;0,972680345;;
12.01.25 02:15;7;2;15;12;0;0;1,0207;-0,5372;0;6;1;1,93;0,969646306;;
12.01.25 02:30;7;2;30;12;0;0;1,0207;1,0446;16;6;1;30,36;0,90046398;;
12.01.25 02:45;7;2;45;12;0;0;1,0207;0,5550;0;6;1;10,51;0,942751717;;
12.01.25 03:00;7;3;0;12;0;0;1,0207;-0,2900;0;6;1;3,87;0,960344527;;
12.01.25 03:15;7;3;15;12;0;0;1,0207;-0,2004;0;6;1;4,58;0,974490138;;
12.01.25 03:30;7;3;30;12;0;0;1,0208;0,1416;0;6;1;7,26;0,963128876;;
12.01.25 03:45;7;3;45;12;0;0;1,0208;-0,4874;0;6;1;2,32;0,974508255;;
12.01.25 04:00;7;4;0;12;0;0;1,0208;0,2627;0;6;1;8,21;0,961607895;;
12.01.25 04:15;7;4;15;12;0;0;1,0208;-0,0949;0;6;1;5,40;0,964464781;;
12.01.25 04:30;7;4;30;12;0;0;1,0208;-0,0215;0;6;1;5,98;0,971422893;;
12.01.25 04:45;7;4;45;12;0;0;1,0208;0,0118;0;6;1;6,24;0,961676254;;
12.01.25 05:00;7;5;0;12;0;0;1,0209;-0,4935;0;6;1;2,47;0,969268326;;
12.01.25 05:15;7;5;15;12;0;0;1,0209;0,4156;0;6;1;9,62;0,953008493;;
12.01.25 05:30;7;5;30;12;0;0;1,0209;-0,3231;0;6;1;3,81;0,961626999;;
12.01.25 05:45;7;5;45;12;0;0;1,0209;0,8404;0;6;1;12,96;0,945308816;;
12.01.25 06:00;7;6;0;12;0;0;1,0209;0,6067;0;6;1;11,12;0,965939824;;
12.01.25 06:15;7;6;15;12;0;0;1,0209;0,2703;0;6;1;8,47;0,959912824;;
12.01.25 06:30;7;6;30;12;0;0;1,0210;-0,3239;0;6;1;3,80;0,978296468;;
12.01.25 06:45;7;6;45;12;0;0;1,0210;-1,3026;0;6;1;1,50;0,975895487;;
12.01.25 07:00;7;7;0;12;1;0;1,0210;0,1422;0;6;1;7,97;0,968633017;;
12.01.25 07:15;7;7;15;12;1;0;1,0210;0,0589;0;6;1;7,31;0,980335007;;
12.01.25 07:30;7;7;30;12;1;0;1,0210;-0,0425;0;6;1;6,52;0,959020039;;
12.01.25 07:45;7;7;45;12;1;0;1,0211;-0,3220;0;6;1;4,32;0,98239059;;
12.01.25 08:00;7;8;0;12;1;0;1,0211;-0,1007;0;6;1;6,06;0,960395799;;
12.01.25 08:15;7;8;15;12;1;0;1,0211;-0,5599;0;6;1;2,45;0,989283765;;
12.01.25 08:30;7;8;30;12;1;0;1,0211;1,0875;0;6;1;15,40;0,932756706;;
12.01.25 08:45;7;8;45;12;1;0;1,0211;-0,1594;12;6;1;17,60;0,948400735;;
12.01.25 09:00;7;9;0;12;1;0;1,0211;0,8983;0;6;1;13,91;0,941881715;;
12.01.25 09:15;7;9;15;12;1;0;1,0212;0,3284;0;6;1;9,43;0,968827349;;
12.01.25 09:30;7;9;30;12;1;0;1,0212;0,0080;0;6;1;6,91;0,953190305;;
12.01.25 09:45;7;9;45;12;1;0;1,0212;-0,5951;0;6;1;2,17;0,979204629;;
12.01.25 10:00;7;10;0;12;1;0;1,0212;-0,1145;0;6;1;5,95;0,974297384;;
12.01.25 10:15;7;10;15;12;1;0;1,0212;-0,2825;0;6;1;4,63;0,946866868;;
12.01.25 10:30;7;10;30;12;1;0;1,0212;0,2092;0;6;1;8,50;0,970838173;;
12.01.25 10:45;7;10;45;12;1;0;1,0213;0,3357;0;6;1;9,49;0,945936058;;
12.01.25 11:00;7;11;0;12;1;0;1,0213;0,3000;0;6;1;9,21;0,954963029;;
12.01.25 11:15;7;11;15;12;1;0;1,0213;-0,6818;0;6;1;1,50;0,973790765;;
12.01.25 11:30;7;11;30;12;1;0;1,0213;-0,3601;0;6;1;4,02;0,980830653;;
12.01.25 11:45;7;11;45;12;1;0;1,0213;0,4401;0;6;1;10,31;0,949592362;;
12.01.25 12:00;7;12;0;12;1;0;1,0214;-0,7692;0;6;1;1,50;0,987852625;;
12.01.25 12:15;7;12;15;13;1;0;1,0214;0,3588;0;6;1;9,57;0,960845539;;
12.01.25 12:30;7;12;30;13;1;0;1,0214;-0,9713;0;6;1;1,50;0,979473851;;
12.01.25 12:45;7;12;45;13;1;0;1,0214;0,9878;0;6;1;14,52;0,941468692;;
12.01.25 13:00;7;13;0;13;1;0;1,0214;0,4820;0;6;1;10,54;0,967591033;;
12.01.25 13:15;7;13;15;13;1;0;1,0214;-1,0380;0;6;1;1,50;0,979077314;;
12.01.25 13:30;7;13;30;13;1;0;1,0215;0,5281;0;6;1;10,90;0,981804792;;
12.01.25 13:45;7;13;45;13;1;0;1,0215;0,8308;0;6;1;13,28;0,946906796;;
12.01.25 14:00;7;14;0;13;1;0;1,0215;-0,5197;0;6;1;2,66;0,972900105;;
12.01.25 14:15;7;14;15;13;1;0;1,0215;-0,2012;0;6;1;5,17;0,971823042;;
12.01.25 14:30;7;14;30;13;1;0;1,0215;-0,0577;0;6;1;6,30;0,950819366;;
